id,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,Country,GID_nmbr,GPDpc2018,iso3
0000000000000000007c,0.052492860795959,-0.064846586221945,-0.053974505214676,-0.142072563810924,-0.097924190239120,-0.048283786225262,0.188420079936855,0.055433377452177,-0.035059045271626,-0.012833809681905,0.022072323614397,0.093549300410144,-0.130092487477175,-0.027756543011335,-0.050586701254653,0.046205208689985,0.011009747449873,0.046288544345808,-0.097749483764871,0.089886956998412,-0.061510443747034,0.114330899561629,-0.007858818791417,-0.081227319094444,-0.136656826968766,-0.044594202721765,0.121237410311862,0.015829662732008,-0.094696139243874,0.140538805242606,-0.000547623202559,0.094302311406094,0.022791344466278,0.108278914121258,-0.071229729027035,0.030243806129234,0.159823563031428,-0.072491982253605,-0.110647316791461,0.005583236674836,0.209841551219954,-0.294493819293926,0.136013783556136,0.128491050102683,-0.114322128051445,-0.026803853638537,-0.148094470385865,-0.008438694108147,0.088321928236977,0.063908436196222,-0.004086669889774,-0.122077489448927,-0.075682336680028,0.082457362515971,0.081804287817312,-0.062332249579940,0.039605340736850,-0.002964720342027,-0.121456739041138,-0.112979709076396,0.152529861403188,-0.177475471999818,-0.090360107816685,0.009202795433105,Puerto Rico,155.000000000000000,34223.000000000000000,PRI
0000000000000000000a,0.051174753000259,-0.078833403218595,-0.161495347955905,-0.088256506444632,-0.111724562084596,-0.039197058926281,0.175527737983512,0.023322414032020,-0.079170604139968,0.150033099998481,0.181149286713761,0.008035240202591,-0.120450959720972,-0.111342568992419,-0.011428303210322,0.064181913452553,0.046762659220446,-0.051139412050617,-0.046336332048949,0.023942185037051,0.031644756850727,0.197958903034801,-0.035628082406371,0.075494323283278,-0.083114880390039,-0.104169532911124,0.073644293466376,-0.052928506841481,0.017943951676646,0.086738209478157,-0.055534686324900,0.231122443802688,0.036491753330803,0.021235363785404,-0.106130492079798,0.028422519057406,0.152186935281633,0.047773108764133,-0.001722542891035,0.096580253596230,0.107425455944389,-0.214683655518364,0.147310534124091,0.092718646659221,-0.103698654668248,0.050622063347945,-0.128118806054564,0.016636659477994,0.037122076191269,0.066359612729995,0.022034338735258,0.051029104119487,-0.128083679369671,0.020920753384762,0.066635107969860,-0.079602244473743,-0.028494911090097,0.047000692849303,0.017687978584698,-0.111839858776326,0.073013672974431,-0.167643448205498,-0.059092070845949,0.189412327391824,Bahamas,21.000000000000000,34810.000000000000000,BHS
000000000000000000aa,-0.077435487813458,-0.104216410327162,-0.169461144873498,-0.165481271879217,-0.059412249783877,-0.162420775425638,0.052359690904303,0.224340577296279,0.065621817392139,-0.007373052304296,0.116432242882605,-0.012012942504687,-0.083329143897318,-0.005952426848141,-0.243602024693747,-0.031936520793361,-0.125925514110885,-0.042792290505229,0.064983511829387,0.012137847411740,0.089963311786330,-0.057125049793994,-0.120705993145944,0.006959446104691,0.036934815424134,0.103058453615325,0.115906555896427,-0.057532025991730,0.198114994016861,-0.025867903130095,-0.022901682130777,0.138758477575919,0.029004396915930,0.049001388126787,-0.036800034767056,0.158958929859810,0.008822650759897,0.009623269675907,-0.065153428404965,0.010215772962331,-0.135490243536986,-0.067174231271459,-0.097342297723203,0.080580781860371,0.029699105622807,0.079975755114037,0.068251525583893,-0.138321111235200,0.201563506430533,-0.231839259487588,-0.115071588982395,0.014022006876181,0.038442939250812,-0.154813557242116,0.095278565981336,0.135114790625641,0.120186724177896,0.024930770421361,-0.083086142639669,-0.042807625951350,-0.037547851412771,-0.049184590129880,0.072924981999367,0.137181695041071,Estonia,59.000000000000000,34980.000000000000000,EST
000000000000000000ce,-0.109682653452579,-0.118510553142134,-0.194938036544568,-0.179840076486319,0.014621340154990,-0.141347832439777,0.089693675920367,0.159475251728754,0.014147233735193,-0.018846536579932,0.099374130315883,-0.042681258562678,-0.110765242711452,0.038401940577227,-0.258251538463930,0.037531625317915,-0.155707504926196,0.029304477999090,0.095382500415832,0.031761933373746,-0.010568128125165,-0.101271429427108,-0.078555060239913,0.052547508100139,0.101740799633407,0.070349944153610,0.130669431192516,-0.098048739906856,0.174513347475153,-0.036881638641432,-0.049915279124735,0.051504599287052,0.074476819100352,0.071957119934956,-0.035800655327012,0.213374582027832,-0.117354271246116,-0.023077184505108,-0.091122076134418,0.024409899129013,-0.079539125995263,0.003868154093625,-0.074221693168644,0.039115291517890,-0.004577037214222,-0.020349578613740,0.103399496888817,-0.061996030782876,0.262093993191862,-0.279289309685550,-0.149475970658069,0.001437738888466,0.088988080762636,-0.162832156053908,0.159866930928530,0.081606283338692,0.037719410488878,-0.056316125911421,-0.082773010397070,-0.015777349787417,-0.019525411233352,-0.080687940085676,0.034353299007571,0.080278073655217,Lithuania,114.000000000000000,35447.000000000000000,LTU
000000000000000000dc,0.048928716212861,-0.062290791672439,-0.160435836535689,-0.143976384034634,-0.094970598511343,0.000588871989989,0.155054597062409,0.096002574491032,-0.008212163898038,0.042127799105091,0.148618923011919,0.035045698706813,-0.166450509765530,-0.116860072731904,0.036216856989402,0.016392530953544,0.043309115732531,-0.000894834278155,-0.062322734483406,0.009380633124605,0.092389410049596,0.174707506514378,-0.004591731691359,0.070959018538202,-0.115091949925743,-0.176329564403649,0.105791697945496,-0.060019632229242,0.042846823896437,0.036734113877556,-0.079625154382798,0.313022532203233,0.031779860397591,0.045823507762568,-0.104289083474111,0.031029434496897,0.182392004169725,0.005731207665282,-0.003252866103780,0.019534581494361,0.133617762709728,-0.321363118600899,0.139572505937717,0.091510896225112,-0.083640975552060,0.039378112494447,-0.134729953323938,0.035253524455656,0.008953826868542,0.083097782967554,0.008693528424192,0.032167312910106,-0.141363214635835,0.026611823384648,0.053537726022864,-0.078854345499700,-0.063292767559642,0.023028863671616,-0.031536379135315,-0.068242860005523,0.145312006415236,-0.221820264913508,-0.025726749072676,0.184025170910453,"Virgin Islands, U.S.",207.000000000000000,37532.000000000000000,VIR
000000000000000000b1,-0.050505509475611,-0.037603831950193,-0.054962257122221,0.007626702956923,0.129684535864683,-0.152228737411469,0.113075792500935,0.197756037115211,0.115890420092718,0.034491275649668,0.058777396798714,-0.005337163009175,-0.146726554458713,0.047001236402729,-0.126820675370106,0.058439840308528,-0.034618763039331,0.056936892758512,-0.044048275232030,0.070547262945764,0.027704657874308,-0.026752849477160,-0.031884792162158,0.123931461541634,0.149845704847448,0.034538756355723,-0.132109633230353,-0.198799025161677,0.067228650080520,0.032361768092475,-0.123310593988352,0.053267921582810,0.127531206921229,0.124573229227488,0.034101992007519,0.056867265414356,-0.228153182364404,-0.011381221208901,-0.138221470205964,-0.018469446082272,-0.070936824107808,0.161774740173867,0.060386210283312,-0.024909143300407,-0.194661128224018,0.062627868018784,0.090621945405495,-0.063354095706688,0.141898615009320,-0.153283645043680,-0.124831765712912,0.017984869767603,0.083838508635220,0.130995240981250,0.211385857319545,0.080664811817305,0.011054485953429,0.004897489545743,-0.132563272016259,-0.001894419654128,0.069652918826693,-0.099514843358470,-0.007584522149716,0.017978516875921,Slovenia,179.000000000000000,37996.000000000000000,SVN
"00000000000000000006",0.040345646261073,-0.035806400961284,-0.137920947910842,-0.159934697198758,-0.176959034288420,0.038064201285694,0.159577423214043,0.041235060328900,-0.078282345263718,0.062665277776570,0.169298432154998,0.058826506316155,-0.170609994205205,-0.108938250565705,0.012954180407676,0.020508794481631,0.081419175579842,0.051529771432492,-0.034510677931044,0.058701142895971,0.137830301178012,0.233873847563662,-0.018494302930038,0.101397672193508,-0.122102799196062,-0.139631492708920,0.061897078747226,-0.055704626482751,0.041855172628983,0.059086744160436,0.002133520863431,0.237090616239156,-0.014960409406424,-0.005034598253798,-0.076462271847684,0.057355407778245,0.096686037077397,0.003317514552661,0.002788136620674,0.060162202275182,0.123778854596114,-0.294871331087111,0.061244651997091,0.071444576421633,-0.123844678053938,-0.026217173435022,-0.096304140863287,0.043842448509661,0.011847766892464,0.079390149695885,0.028368585951933,0.052749061045382,-0.124165772732763,0.107137637333828,0.038480080300382,-0.088234626953175,0.005568445115733,0.022899447995357,-0.081488692840714,-0.027363273072694,0.118393383012512,-0.191181454463244,-0.044145233041461,0.127813758469116,Aruba,1.000000000000000,39598.000000000000000,ABW
000000000000000000c9,0.015773465440120,-0.051557344258410,-0.094670383301508,-0.172399849046974,-0.114192393904064,0.039686099960986,0.180055777208767,0.077745209408281,0.019041321104939,0.077770625389480,0.097123616374179,0.086140217771967,-0.134582204307040,-0.065565047038545,-0.015342270005440,0.023235644133875,-0.022945472528041,-0.023040334716897,-0.052793761692665,0.037199474307199,0.041380903339412,0.175989899251248,-0.000122916058092,0.038469814141214,-0.142085596803219,-0.134919837914946,0.058476847287634,-0.063729093399399,-0.012839568828516,0.055648803473654,-0.006518251779015,0.282569134076053,-0.051669947061357,0.094153529059233,-0.061681769386885,0.059970604566272,0.164336157366390,-0.037147117505450,0.030562379742726,0.016614029910296,0.192042687807570,-0.309849196551419,0.120075763085771,0.093180925640304,-0.110919959799380,0.014335088496492,-0.073502105153125,0.023866043908923,0.014039581166829,0.059244609969818,0.009126528425156,0.002474786812279,-0.162328370860156,0.074277639753788,0.103074408293321,-0.088317264434098,-0.005963030785866,0.039376701186105,-0.063881003442011,-0.021854346418529,0.122837296824888,-0.169536821515165,-0.033318049993653,0.068299079884460,Guam,79.000000000000000,39742.000000000000000,GUM
"000000000000000000d6",0.051508026809325,-0.075620755116126,-0.114405177022529,-0.146188549208555,-0.148888368017828,-0.012981630789651,0.162102975084052,0.077053317830917,-0.093776889133790,0.019627928656410,0.103159948994000,0.092541070876458,-0.132339159884184,-0.101908430094271,-0.016006596856589,0.033215507519435,0.059433769575148,0.081697058368382,-0.053602226516421,0.099992617127189,0.049571722029602,0.136625395894517,-0.023492971878340,-0.028391173042048,-0.120499241907669,-0.051655214708358,0.136309057754443,0.040430692183163,-0.019991368723675,0.101363974329140,0.009984677885358,0.198790020040180,-0.008113751210401,0.106428865479214,-0.038504717661349,0.045533057932425,0.157654061411260,-0.035829923156757,-0.072068751887147,0.102258295179177,0.223074887445985,-0.296497580743713,0.083120707931956,0.071999175884977,-0.084422222018373,-0.004450732855390,-0.089390994532998,0.043982054340067,0.051712576600469,0.086901998461357,0.001304893773408,0.003922863424339,-0.101105290500018,0.068864355932213,0.063111220487005,-0.099806669673098,0.024583204916826,0.006361583137330,-0.098984584711999,-0.029139619066116,0.150284544268926,-0.218028480540739,-0.086723378348613,0.094030725558275,Sint Maarten,182.000000000000000,39788.000000000000000,SXM
"00000000000000000029",-0.067737506548510,-0.132681426751433,-0.121979683597786,-0.111354173924054,0.124321308218368,-0.054213667017233,0.137666629807434,0.084969234327030,0.028846906359554,-0.019761039457055,0.058415173004451,-0.044282682755252,-0.116760658831698,0.056521036201742,-0.149194547903259,0.073194434458452,-0.080401984979769,0.081332768715376,0.122026626511497,0.042563804944399,-0.038025196101796,-0.126057330333112,-0.017454360686161,0.126252345467984,0.160828804818508,0.019259963219131,0.010781758611249,-0.119322491267663,0.115595933798009,-0.022364225483740,-0.076499525998173,-0.019369473608368,0.181530162479993,0.104051727593079,-0.007824761889516,0.149565558714160,-0.244349921855709,-0.034504038543881,-0.107984906071952,0.095670639224074,-0.088137802414359,0.067697955206010,-0.009292712332155,-0.017091712846431,-0.125634761611979,-0.048463388358235,0.049783220852792,-0.022632751296174,0.179127135288463,-0.236949487200633,-0.137821137435537,-0.047574297098901,0.094268500729540,-0.027824337496882,0.235285266617838,0.054999964100066,-0.050758483934715,-0.033574199199055,-0.131105908937728,0.015107247839026,0.030052822887215,-0.118305074128864,0.036072179569702,0.062986560154963,Czechia,48.000000000000000,39941.000000000000000,CZE
"00000000000000000028",0.123522744815648,-0.037760658496585,-0.065859106465705,0.072776112742863,0.030343021230523,0.042380975836176,0.127035107332651,0.087551682584607,0.019222676507335,-0.035292296818773,0.024846581157466,-0.045434447239750,-0.231197753340628,-0.065637557422185,0.085908834837920,-0.012531018863081,-0.036244860477285,0.092175305074589,-0.107378171114854,0.059745497523511,0.059280880850157,0.041408136271724,0.027071756543484,0.038957362782381,-0.025131813252314,0.105311960257275,0.024339393408644,0.054642442716481,0.232279374608078,0.093092014870267,0.127073034934283,0.074808178316946,0.156015863604914,0.064457475210943,-0.096898608509608,0.018203028919094,0.002030980713267,0.011487173408485,-0.147003051310841,0.199265661307030,0.172342519737924,-0.171326144003379,0.101196598456939,-0.131233677328970,-0.017017759840951,0.097786321410618,-0.073711621554674,0.024605345950305,-0.053910541746761,0.042872058543624,-0.034385473736049,0.058145801902341,-0.013319288567680,-0.038396498121611,0.068264714823232,-0.186367202951094,0.012066056991296,0.016566203854407,-0.106067500099535,-0.076559925579188,0.184827245458571,-0.150036544383565,0.025624132779237,0.048133593066697,Cyprus,47.000000000000000,39977.000000000000000,CYP
0000000000000000004c,0.083550045876158,0.048374282276111,0.045707784104608,0.028007669109065,-0.023074970622706,0.027551900836155,0.114878028383288,0.093883898156724,-0.127620444587726,0.023302356206275,0.031826546668708,-0.015784587692722,-0.282575856862256,-0.088703159758039,0.078574480081612,0.017319334709935,-0.019147807876113,0.063213795977027,-0.004716141316141,-0.010438755672901,0.076354417847915,-0.150523613671582,-0.064835161364684,0.046931753883866,-0.016858073847427,0.058382128079189,0.005479146311438,0.040948319538063,0.154221273852907,0.035776619011802,0.152215932700700,-0.046848359015600,0.190820276361325,-0.058871014503011,-0.129725915996132,-0.001210131988377,-0.044401734326156,0.044786274920907,-0.118028640940551,0.101099642572973,0.211131431182008,-0.174480054079257,0.010028788506001,-0.118561752205868,-0.041589461835042,0.101888065516511,0.018439407263981,-0.004455950675909,-0.066754605947826,0.044803138694354,-0.107154918983353,0.111304645576394,0.022476345758615,-0.029047618719456,0.110468928805315,-0.167342010743962,0.018315441001906,0.067153674290656,-0.035115865119985,-0.008841920462072,-0.015051480015466,-0.135456637566477,-0.003956780278664,-0.016677217152630,Israel,93.000000000000000,40270.000000000000000,ISR
0000000000000000008a,0.061716135959515,-0.017148035768921,-0.037025863417708,0.033708999040641,0.088245289978654,0.051245208607252,0.179919783610305,0.069552631588993,0.138127538244994,-0.016537265820513,-0.038016037445913,-0.158851456206215,-0.191894854345434,-0.005823423726234,0.030226626251744,0.001109970185805,-0.080062860374782,0.068468230538046,-0.032761725142371,0.076406154310857,0.006383174788685,-0.055707703904717,0.126309818075965,0.081561265707347,0.071199713605339,0.072189884484142,-0.048211323168955,-0.000789267360330,0.213925336128183,0.072322700723840,0.036578646072218,-0.007183714618981,0.218046330091522,0.085306316355543,-0.058740055374815,-0.044954026689062,-0.094398143626477,0.030116552306522,-0.157782655607963,0.186213360648362,0.100654831827402,-0.052478983648512,0.075360597808102,-0.164639107986750,-0.109528478006516,0.092579860796869,-0.029532944722855,-0.079008778166460,-0.007045485820402,-0.058467980000567,-0.059026918577176,0.066761731592824,0.028702980046671,-0.018103164750531,0.102054100498358,-0.104998213069158,-0.028529702207082,-0.050245649186434,-0.088677658957740,-0.123932778555454,0.138114076205773,-0.138208310814761,0.046010074330637,-0.015601127343908,Spain,58.000000000000000,40277.000000000000000,ESP
